nohup: ignoring input
[Ideal_FP32 | Seed 0] Epoch 1/100 - Acc: 0.7602
[Linear_Quant | Seed 2] Epoch 68/100 - Acc: 0.9647
[Linear_Quant | Seed 2] Epoch 69/100 - Acc: 0.9636
[Linear_Quant | Seed 2] Epoch 70/100 - Acc: 0.9656
[Linear_Quant | Seed 2] Epoch 71/100 - Acc: 0.9653
[Linear_Quant | Seed 2] Epoch 72/100 - Acc: 0.9646
[Linear_Quant | Seed 2] Epoch 73/100 - Acc: 0.9650
[Linear_Quant | Seed 2] Epoch 74/100 - Acc: 0.9645
[Linear_Quant | Seed 2] Epoch 75/100 - Acc: 0.9662
[Linear_Quant | Seed 2] Epoch 76/100 - Acc: 0.9646
[Linear_Quant | Seed 2] Epoch 77/100 - Acc: 0.9645
[Linear_Quant | Seed 2] Epoch 78/100 - Acc: 0.9657
[Linear_Quant | Seed 2] Epoch 79/100 - Acc: 0.9651
[Linear_Quant | Seed 2] Epoch 80/100 - Acc: 0.9653
[Linear_Quant | Seed 2] Epoch 81/100 - Acc: 0.9659
[Linear_Quant | Seed 2] Epoch 82/100 - Acc: 0.9660
[Linear_Quant | Seed 2] Epoch 83/100 - Acc: 0.9652
[Linear_Quant | Seed 2] Epoch 84/100 - Acc: 0.9666
[Linear_Quant | Seed 2] Epoch 85/100 - Acc: 0.9670
[Linear_Quant | Seed 2] Epoch 86/100 - Acc: 0.9654
[Linear_Quant | Seed 2] Epoch 87/100 - Acc: 0.9663
[Linear_Quant | Seed 2] Epoch 88/100 - Acc: 0.9653
[Linear_Quant | Seed 2] Epoch 89/100 - Acc: 0.9651
[Linear_Quant | Seed 2] Epoch 90/100 - Acc: 0.9668
[Linear_Quant | Seed 2] Epoch 91/100 - Acc: 0.9662
[Linear_Quant | Seed 2] Epoch 92/100 - Acc: 0.9672
[Linear_Quant | Seed 2] Epoch 93/100 - Acc: 0.9668
[Linear_Quant | Seed 2] Epoch 94/100 - Acc: 0.9675
[Linear_Quant | Seed 2] Epoch 95/100 - Acc: 0.9651
[Linear_Quant | Seed 2] Epoch 96/100 - Acc: 0.9650
[Linear_Quant | Seed 2] Epoch 97/100 - Acc: 0.9664
[Linear_Quant | Seed 2] Epoch 98/100 - Acc: 0.9649
[Linear_Quant | Seed 2] Epoch 99/100 - Acc: 0.9665
[Linear_Quant | Seed 2] Epoch 100/100 - Acc: 0.9676
[Linear_Quant | Seed 3] Epoch 1/100 - Acc: 0.7635
[Linear_Quant | Seed 3] Epoch 2/100 - Acc: 0.8150
[Linear_Quant | Seed 3] Epoch 3/100 - Acc: 0.8245
[Linear_Quant | Seed 3] Epoch 4/100 - Acc: 0.8332
[Linear_Quant | Seed 3] Epoch 5/100 - Acc: 0.8411
[Linear_Quant | Seed 3] Epoch 6/100 - Acc: 0.8440
[Linear_Quant | Seed 3] Epoch 7/100 - Acc: 0.8458
[Linear_Quant | Seed 3] Epoch 8/100 - Acc: 0.8478
[Linear_Quant | Seed 3] Epoch 9/100 - Acc: 0.8528
[Linear_Quant | Seed 3] Epoch 10/100 - Acc: 0.8511
[Linear_Quant | Seed 3] Epoch 11/100 - Acc: 0.8561
[Linear_Quant | Seed 3] Epoch 12/100 - Acc: 0.8562
[Linear_Quant | Seed 3] Epoch 13/100 - Acc: 0.8565
[Linear_Quant | Seed 3] Epoch 14/100 - Acc: 0.9412
[Linear_Quant | Seed 3] Epoch 15/100 - Acc: 0.9450
[Linear_Quant | Seed 3] Epoch 16/100 - Acc: 0.9456
[Linear_Quant | Seed 3] Epoch 17/100 - Acc: 0.9468
[Linear_Quant | Seed 3] Epoch 18/100 - Acc: 0.9508
[Linear_Quant | Seed 3] Epoch 19/100 - Acc: 0.9522
[Linear_Quant | Seed 3] Epoch 20/100 - Acc: 0.9524
[Linear_Quant | Seed 3] Epoch 21/100 - Acc: 0.9539
[Linear_Quant | Seed 3] Epoch 22/100 - Acc: 0.9536
[Linear_Quant | Seed 3] Epoch 23/100 - Acc: 0.9554
[Linear_Quant | Seed 3] Epoch 24/100 - Acc: 0.9536
[Linear_Quant | Seed 3] Epoch 25/100 - Acc: 0.9562
[Linear_Quant | Seed 3] Epoch 26/100 - Acc: 0.9570
[Linear_Quant | Seed 3] Epoch 27/100 - Acc: 0.9576
[Linear_Quant | Seed 3] Epoch 28/100 - Acc: 0.9581
[Linear_Quant | Seed 3] Epoch 29/100 - Acc: 0.9597
[Linear_Quant | Seed 3] Epoch 30/100 - Acc: 0.9580
[Linear_Quant | Seed 3] Epoch 31/100 - Acc: 0.9604
[Linear_Quant | Seed 3] Epoch 32/100 - Acc: 0.9579
[Linear_Quant | Seed 3] Epoch 33/100 - Acc: 0.9597
[Linear_Quant | Seed 3] Epoch 34/100 - Acc: 0.9611
[Linear_Quant | Seed 3] Epoch 35/100 - Acc: 0.9592
[Linear_Quant | Seed 3] Epoch 36/100 - Acc: 0.9602
[Linear_Quant | Seed 3] Epoch 37/100 - Acc: 0.9612
[Linear_Quant | Seed 3] Epoch 38/100 - Acc: 0.9615
[Linear_Quant | Seed 3] Epoch 39/100 - Acc: 0.9616
[Linear_Quant | Seed 3] Epoch 40/100 - Acc: 0.9629
[Linear_Quant | Seed 3] Epoch 41/100 - Acc: 0.9615
[Linear_Quant | Seed 3] Epoch 42/100 - Acc: 0.9642
[Linear_Quant | Seed 3] Epoch 43/100 - Acc: 0.9642
[Linear_Quant | Seed 3] Epoch 44/100 - Acc: 0.9643
[Linear_Quant | Seed 3] Epoch 45/100 - Acc: 0.9641
[Linear_Quant | Seed 3] Epoch 46/100 - Acc: 0.9644
[Linear_Quant | Seed 3] Epoch 47/100 - Acc: 0.9642
[Linear_Quant | Seed 3] Epoch 48/100 - Acc: 0.9635
[Linear_Quant | Seed 3] Epoch 49/100 - Acc: 0.9636
[Linear_Quant | Seed 3] Epoch 50/100 - Acc: 0.9641
[Linear_Quant | Seed 3] Epoch 51/100 - Acc: 0.9634
[Linear_Quant | Seed 3] Epoch 52/100 - Acc: 0.9658
[Linear_Quant | Seed 3] Epoch 53/100 - Acc: 0.9639
[Linear_Quant | Seed 3] Epoch 54/100 - Acc: 0.9653
[Linear_Quant | Seed 3] Epoch 55/100 - Acc: 0.9645
[Linear_Quant | Seed 3] Epoch 56/100 - Acc: 0.9649
[Linear_Quant | Seed 3] Epoch 57/100 - Acc: 0.9635
[Linear_Quant | Seed 3] Epoch 58/100 - Acc: 0.9659
[Linear_Quant | Seed 3] Epoch 59/100 - Acc: 0.9641
[Linear_Quant | Seed 3] Epoch 60/100 - Acc: 0.9651
[Linear_Quant | Seed 3] Epoch 61/100 - Acc: 0.9645
[Linear_Quant | Seed 3] Epoch 62/100 - Acc: 0.9658
[Linear_Quant | Seed 3] Epoch 63/100 - Acc: 0.9655
[Linear_Quant | Seed 3] Epoch 64/100 - Acc: 0.9652
[Linear_Quant | Seed 3] Epoch 65/100 - Acc: 0.9645
[Linear_Quant | Seed 3] Epoch 66/100 - Acc: 0.9654
[Linear_Quant | Seed 3] Epoch 67/100 - Acc: 0.9650
[Linear_Quant | Seed 3] Epoch 68/100 - Acc: 0.9665
[Linear_Quant | Seed 3] Epoch 69/100 - Acc: 0.9656
[Linear_Quant | Seed 3] Epoch 70/100 - Acc: 0.9654
[Linear_Quant | Seed 3] Epoch 71/100 - Acc: 0.9651
[Linear_Quant | Seed 3] Epoch 72/100 - Acc: 0.9658
[Linear_Quant | Seed 3] Epoch 73/100 - Acc: 0.9652
[Linear_Quant | Seed 3] Epoch 74/100 - Acc: 0.9657
[Linear_Quant | Seed 3] Epoch 75/100 - Acc: 0.9652
[Linear_Quant | Seed 3] Epoch 76/100 - Acc: 0.9668
[Linear_Quant | Seed 3] Epoch 77/100 - Acc: 0.9670
[Linear_Quant | Seed 3] Epoch 78/100 - Acc: 0.9672
[Linear_Quant | Seed 3] Epoch 79/100 - Acc: 0.9668
[Linear_Quant | Seed 3] Epoch 80/100 - Acc: 0.9665
[Linear_Quant | Seed 3] Epoch 81/100 - Acc: 0.9662
[Linear_Quant | Seed 3] Epoch 82/100 - Acc: 0.9654
[Linear_Quant | Seed 3] Epoch 83/100 - Acc: 0.9679
[Linear_Quant | Seed 3] Epoch 84/100 - Acc: 0.9669
[Linear_Quant | Seed 3] Epoch 85/100 - Acc: 0.9674
[Linear_Quant | Seed 3] Epoch 86/100 - Acc: 0.9668
[Linear_Quant | Seed 3] Epoch 87/100 - Acc: 0.9651
[Linear_Quant | Seed 3] Epoch 88/100 - Acc: 0.9669
[Linear_Quant | Seed 3] Epoch 89/100 - Acc: 0.9671
[Linear_Quant | Seed 3] Epoch 90/100 - Acc: 0.9663
[Linear_Quant | Seed 3] Epoch 91/100 - Acc: 0.9661
[Linear_Quant | Seed 3] Epoch 92/100 - Acc: 0.9668
[Linear_Quant | Seed 3] Epoch 93/100 - Acc: 0.9649
[Linear_Quant | Seed 3] Epoch 94/100 - Acc: 0.9675
[Linear_Quant | Seed 3] Epoch 95/100 - Acc: 0.9661
[Linear_Quant | Seed 3] Epoch 96/100 - Acc: 0.9668
[Linear_Quant | Seed 3] Epoch 97/100 - Acc: 0.9675
[Linear_Quant | Seed 3] Epoch 98/100 - Acc: 0.9685
[Linear_Quant | Seed 3] Epoch 99/100 - Acc: 0.9666
[Linear_Quant | Seed 3] Epoch 100/100 - Acc: 0.9666
[Linear_Quant | Seed 4] Epoch 1/100 - Acc: 0.8051
[Linear_Quant | Seed 4] Epoch 2/100 - Acc: 0.8794
[Linear_Quant | Seed 4] Epoch 3/100 - Acc: 0.8995
[Linear_Quant | Seed 4] Epoch 4/100 - Acc: 0.9135
[Linear_Quant | Seed 4] Epoch 5/100 - Acc: 0.9166
[Linear_Quant | Seed 4] Epoch 6/100 - Acc: 0.9252
[Linear_Quant | Seed 4] Epoch 7/100 - Acc: 0.9290
[Linear_Quant | Seed 4] Epoch 8/100 - Acc: 0.9310
[Linear_Quant | Seed 4] Epoch 9/100 - Acc: 0.9327
[Linear_Quant | Seed 4] Epoch 10/100 - Acc: 0.9401
[Linear_Quant | Seed 4] Epoch 11/100 - Acc: 0.9421
[Linear_Quant | Seed 4] Epoch 12/100 - Acc: 0.9439
[Linear_Quant | Seed 4] Epoch 13/100 - Acc: 0.9444
[Linear_Quant | Seed 4] Epoch 14/100 - Acc: 0.9457
[Linear_Quant | Seed 4] Epoch 15/100 - Acc: 0.9487
[Linear_Quant | Seed 4] Epoch 16/100 - Acc: 0.9496
[Linear_Quant | Seed 4] Epoch 17/100 - Acc: 0.9489
[Linear_Quant | Seed 4] Epoch 18/100 - Acc: 0.9522
[Linear_Quant | Seed 4] Epoch 19/100 - Acc: 0.9515
[Linear_Quant | Seed 4] Epoch 20/100 - Acc: 0.9525
[Linear_Quant | Seed 4] Epoch 21/100 - Acc: 0.9542
[Linear_Quant | Seed 4] Epoch 22/100 - Acc: 0.9536
[Linear_Quant | Seed 4] Epoch 23/100 - Acc: 0.9538
[Linear_Quant | Seed 4] Epoch 24/100 - Acc: 0.9569
[Linear_Quant | Seed 4] Epoch 25/100 - Acc: 0.9558
[Linear_Quant | Seed 4] Epoch 26/100 - Acc: 0.9572
[Linear_Quant | Seed 4] Epoch 27/100 - Acc: 0.9573
[Linear_Quant | Seed 4] Epoch 28/100 - Acc: 0.9556
[Linear_Quant | Seed 4] Epoch 29/100 - Acc: 0.9591
[Linear_Quant | Seed 4] Epoch 30/100 - Acc: 0.9581
[Linear_Quant | Seed 4] Epoch 31/100 - Acc: 0.9588
[Linear_Quant | Seed 4] Epoch 32/100 - Acc: 0.9585
[Linear_Quant | Seed 4] Epoch 33/100 - Acc: 0.9596
[Linear_Quant | Seed 4] Epoch 34/100 - Acc: 0.9601
[Linear_Quant | Seed 4] Epoch 35/100 - Acc: 0.9614
[Linear_Quant | Seed 4] Epoch 36/100 - Acc: 0.9613
[Linear_Quant | Seed 4] Epoch 37/100 - Acc: 0.9608
[Linear_Quant | Seed 4] Epoch 38/100 - Acc: 0.9628
[Linear_Quant | Seed 4] Epoch 39/100 - Acc: 0.9625
[Linear_Quant | Seed 4] Epoch 40/100 - Acc: 0.9622
[Linear_Quant | Seed 4] Epoch 41/100 - Acc: 0.9627
[Linear_Quant | Seed 4] Epoch 42/100 - Acc: 0.9624
[Linear_Quant | Seed 4] Epoch 43/100 - Acc: 0.9617
[Linear_Quant | Seed 4] Epoch 44/100 - Acc: 0.9633
[Linear_Quant | Seed 4] Epoch 45/100 - Acc: 0.9641
[Linear_Quant | Seed 4] Epoch 46/100 - Acc: 0.9636
[Linear_Quant | Seed 4] Epoch 47/100 - Acc: 0.9627
[Linear_Quant | Seed 4] Epoch 48/100 - Acc: 0.9642
[Linear_Quant | Seed 4] Epoch 49/100 - Acc: 0.9629
[Linear_Quant | Seed 4] Epoch 50/100 - Acc: 0.9614
[Linear_Quant | Seed 4] Epoch 51/100 - Acc: 0.9637
[Linear_Quant | Seed 4] Epoch 52/100 - Acc: 0.9641
[Linear_Quant | Seed 4] Epoch 53/100 - Acc: 0.9630
[Linear_Quant | Seed 4] Epoch 54/100 - Acc: 0.9651
[Linear_Quant | Seed 4] Epoch 55/100 - Acc: 0.9637
[Linear_Quant | Seed 4] Epoch 56/100 - Acc: 0.9637
[Linear_Quant | Seed 4] Epoch 57/100 - Acc: 0.9645
[Linear_Quant | Seed 4] Epoch 58/100 - Acc: 0.9653
[Linear_Quant | Seed 4] Epoch 59/100 - Acc: 0.9622
[Linear_Quant | Seed 4] Epoch 60/100 - Acc: 0.9639
[Linear_Quant | Seed 4] Epoch 61/100 - Acc: 0.9630
[Linear_Quant | Seed 4] Epoch 62/100 - Acc: 0.9640
[Linear_Quant | Seed 4] Epoch 63/100 - Acc: 0.9635
[Linear_Quant | Seed 4] Epoch 64/100 - Acc: 0.9639
[Linear_Quant | Seed 4] Epoch 65/100 - Acc: 0.9653
[Linear_Quant | Seed 4] Epoch 66/100 - Acc: 0.9660
[Linear_Quant | Seed 4] Epoch 67/100 - Acc: 0.9646
[Linear_Quant | Seed 4] Epoch 68/100 - Acc: 0.9655
[Linear_Quant | Seed 4] Epoch 69/100 - Acc: 0.9642
[Linear_Quant | Seed 4] Epoch 70/100 - Acc: 0.9668
[Linear_Quant | Seed 4] Epoch 71/100 - Acc: 0.9645
[Linear_Quant | Seed 4] Epoch 72/100 - Acc: 0.9657
[Linear_Quant | Seed 4] Epoch 73/100 - Acc: 0.9655
[Linear_Quant | Seed 4] Epoch 74/100 - Acc: 0.9656
[Linear_Quant | Seed 4] Epoch 75/100 - Acc: 0.9647
[Linear_Quant | Seed 4] Epoch 76/100 - Acc: 0.9652
[Linear_Quant | Seed 4] Epoch 77/100 - Acc: 0.9657
[Linear_Quant | Seed 4] Epoch 78/100 - Acc: 0.9664
[Linear_Quant | Seed 4] Epoch 79/100 - Acc: 0.9654
[Linear_Quant | Seed 4] Epoch 80/100 - Acc: 0.9661
[Linear_Quant | Seed 4] Epoch 81/100 - Acc: 0.9659
[Linear_Quant | Seed 4] Epoch 82/100 - Acc: 0.9660
[Linear_Quant | Seed 4] Epoch 83/100 - Acc: 0.9641
[Linear_Quant | Seed 4] Epoch 84/100 - Acc: 0.9646
[Linear_Quant | Seed 4] Epoch 85/100 - Acc: 0.9657
[Linear_Quant | Seed 4] Epoch 86/100 - Acc: 0.9654
[Linear_Quant | Seed 4] Epoch 87/100 - Acc: 0.9665
[Linear_Quant | Seed 4] Epoch 88/100 - Acc: 0.9647
[Linear_Quant | Seed 4] Epoch 89/100 - Acc: 0.9660
[Linear_Quant | Seed 4] Epoch 90/100 - Acc: 0.9657
[Linear_Quant | Seed 4] Epoch 91/100 - Acc: 0.9657
[Linear_Quant | Seed 4] Epoch 92/100 - Acc: 0.9650
[Linear_Quant | Seed 4] Epoch 93/100 - Acc: 0.9667
[Linear_Quant | Seed 4] Epoch 94/100 - Acc: 0.9662
[Linear_Quant | Seed 4] Epoch 95/100 - Acc: 0.9652
[Linear_Quant | Seed 4] Epoch 96/100 - Acc: 0.9654
[Linear_Quant | Seed 4] Epoch 97/100 - Acc: 0.9658
[Linear_Quant | Seed 4] Epoch 98/100 - Acc: 0.9662
[Linear_Quant | Seed 4] Epoch 99/100 - Acc: 0.9652
[Linear_Quant | Seed 4] Epoch 100/100 - Acc: 0.9642
[HfO2_Physics | Seed 0] Epoch 1/100 - Acc: 0.6834
[HfO2_Physics | Seed 0] Epoch 2/100 - Acc: 0.8568
[HfO2_Physics | Seed 0] Epoch 3/100 - Acc: 0.8954
[HfO2_Physics | Seed 0] Epoch 4/100 - Acc: 0.9059
[HfO2_Physics | Seed 0] Epoch 5/100 - Acc: 0.9145
[HfO2_Physics | Seed 0] Epoch 6/100 - Acc: 0.9180
[HfO2_Physics | Seed 0] Epoch 7/100 - Acc: 0.9218
[HfO2_Physics | Seed 0] Epoch 8/100 - Acc: 0.9269
[HfO2_Physics | Seed 0] Epoch 9/100 - Acc: 0.9304
[HfO2_Physics | Seed 0] Epoch 10/100 - Acc: 0.9339
[HfO2_Physics | Seed 0] Epoch 11/100 - Acc: 0.9339
[HfO2_Physics | Seed 0] Epoch 12/100 - Acc: 0.9395
[HfO2_Physics | Seed 0] Epoch 13/100 - Acc: 0.9393
[HfO2_Physics | Seed 0] Epoch 14/100 - Acc: 0.9425
[HfO2_Physics | Seed 0] Epoch 15/100 - Acc: 0.9429
[HfO2_Physics | Seed 0] Epoch 16/100 - Acc: 0.9438
[HfO2_Physics | Seed 0] Epoch 17/100 - Acc: 0.9441
[HfO2_Physics | Seed 0] Epoch 18/100 - Acc: 0.9446
[HfO2_Physics | Seed 0] Epoch 19/100 - Acc: 0.9447
[HfO2_Physics | Seed 0] Epoch 20/100 - Acc: 0.9458
[HfO2_Physics | Seed 0] Epoch 21/100 - Acc: 0.9480
[HfO2_Physics | Seed 0] Epoch 22/100 - Acc: 0.9497
[HfO2_Physics | Seed 0] Epoch 23/100 - Acc: 0.9516
[HfO2_Physics | Seed 0] Epoch 24/100 - Acc: 0.9515
[HfO2_Physics | Seed 0] Epoch 25/100 - Acc: 0.9498
[HfO2_Physics | Seed 0] Epoch 26/100 - Acc: 0.9510
[HfO2_Physics | Seed 0] Epoch 27/100 - Acc: 0.9512
[HfO2_Physics | Seed 0] Epoch 28/100 - Acc: 0.9528
[HfO2_Physics | Seed 0] Epoch 29/100 - Acc: 0.9541
[HfO2_Physics | Seed 0] Epoch 30/100 - Acc: 0.9557
[HfO2_Physics | Seed 0] Epoch 31/100 - Acc: 0.9533
[HfO2_Physics | Seed 0] Epoch 32/100 - Acc: 0.9546
[HfO2_Physics | Seed 0] Epoch 33/100 - Acc: 0.9561
[HfO2_Physics | Seed 0] Epoch 34/100 - Acc: 0.9565
[HfO2_Physics | Seed 0] Epoch 35/100 - Acc: 0.9578
[HfO2_Physics | Seed 0] Epoch 36/100 - Acc: 0.9570
[HfO2_Physics | Seed 0] Epoch 37/100 - Acc: 0.9578
[HfO2_Physics | Seed 0] Epoch 38/100 - Acc: 0.9591
[HfO2_Physics | Seed 0] Epoch 39/100 - Acc: 0.9560
[HfO2_Physics | Seed 0] Epoch 40/100 - Acc: 0.9583
[HfO2_Physics | Seed 0] Epoch 41/100 - Acc: 0.9582
[HfO2_Physics | Seed 0] Epoch 42/100 - Acc: 0.9590
[HfO2_Physics | Seed 0] Epoch 43/100 - Acc: 0.9594
[HfO2_Physics | Seed 0] Epoch 44/100 - Acc: 0.9587
[HfO2_Physics | Seed 0] Epoch 45/100 - Acc: 0.9594
[HfO2_Physics | Seed 0] Epoch 46/100 - Acc: 0.9608
[HfO2_Physics | Seed 0] Epoch 47/100 - Acc: 0.9614
[HfO2_Physics | Seed 0] Epoch 48/100 - Acc: 0.9587
[HfO2_Physics | Seed 0] Epoch 49/100 - Acc: 0.9622
[HfO2_Physics | Seed 0] Epoch 50/100 - Acc: 0.9595
[HfO2_Physics | Seed 0] Epoch 51/100 - Acc: 0.9605
[HfO2_Physics | Seed 0] Epoch 52/100 - Acc: 0.9618
[HfO2_Physics | Seed 0] Epoch 53/100 - Acc: 0.9606
[HfO2_Physics | Seed 0] Epoch 54/100 - Acc: 0.9615
[HfO2_Physics | Seed 0] Epoch 55/100 - Acc: 0.9608
[HfO2_Physics | Seed 0] Epoch 56/100 - Acc: 0.9610
[HfO2_Physics | Seed 0] Epoch 57/100 - Acc: 0.9618
[HfO2_Physics | Seed 0] Epoch 58/100 - Acc: 0.9610
[HfO2_Physics | Seed 0] Epoch 59/100 - Acc: 0.9610
[HfO2_Physics | Seed 0] Epoch 60/100 - Acc: 0.9620
[HfO2_Physics | Seed 0] Epoch 61/100 - Acc: 0.9622
[HfO2_Physics | Seed 0] Epoch 62/100 - Acc: 0.9616
[HfO2_Physics | Seed 0] Epoch 63/100 - Acc: 0.9623
[HfO2_Physics | Seed 0] Epoch 64/100 - Acc: 0.9622
[HfO2_Physics | Seed 0] Epoch 65/100 - Acc: 0.9614
[HfO2_Physics | Seed 0] Epoch 66/100 - Acc: 0.9620
[HfO2_Physics | Seed 0] Epoch 67/100 - Acc: 0.9615
[HfO2_Physics | Seed 0] Epoch 68/100 - Acc: 0.9629
[HfO2_Physics | Seed 0] Epoch 69/100 - Acc: 0.9630
[HfO2_Physics | Seed 0] Epoch 70/100 - Acc: 0.9642
[HfO2_Physics | Seed 0] Epoch 71/100 - Acc: 0.9633
[HfO2_Physics | Seed 0] Epoch 72/100 - Acc: 0.9627
[HfO2_Physics | Seed 0] Epoch 73/100 - Acc: 0.9632
[HfO2_Physics | Seed 0] Epoch 74/100 - Acc: 0.9619
[HfO2_Physics | Seed 0] Epoch 75/100 - Acc: 0.9625
[HfO2_Physics | Seed 0] Epoch 76/100 - Acc: 0.9634
[HfO2_Physics | Seed 0] Epoch 77/100 - Acc: 0.9631
[HfO2_Physics | Seed 0] Epoch 78/100 - Acc: 0.9627
[HfO2_Physics | Seed 0] Epoch 79/100 - Acc: 0.9628
[HfO2_Physics | Seed 0] Epoch 80/100 - Acc: 0.9636
[HfO2_Physics | Seed 0] Epoch 81/100 - Acc: 0.9645
[HfO2_Physics | Seed 0] Epoch 82/100 - Acc: 0.9621
[HfO2_Physics | Seed 0] Epoch 83/100 - Acc: 0.9627
[HfO2_Physics | Seed 0] Epoch 84/100 - Acc: 0.9626
[HfO2_Physics | Seed 0] Epoch 85/100 - Acc: 0.9629
[HfO2_Physics | Seed 0] Epoch 86/100 - Acc: 0.9641
[HfO2_Physics | Seed 0] Epoch 87/100 - Acc: 0.9626
[HfO2_Physics | Seed 0] Epoch 88/100 - Acc: 0.9634
[HfO2_Physics | Seed 0] Epoch 89/100 - Acc: 0.9622
[HfO2_Physics | Seed 0] Epoch 90/100 - Acc: 0.9648
[HfO2_Physics | Seed 0] Epoch 91/100 - Acc: 0.9632
[HfO2_Physics | Seed 0] Epoch 92/100 - Acc: 0.9621
[HfO2_Physics | Seed 0] Epoch 93/100 - Acc: 0.9628
[HfO2_Physics | Seed 0] Epoch 94/100 - Acc: 0.9644
[HfO2_Physics | Seed 0] Epoch 95/100 - Acc: 0.9632
[HfO2_Physics | Seed 0] Epoch 96/100 - Acc: 0.9643
[HfO2_Physics | Seed 0] Epoch 97/100 - Acc: 0.9634
[HfO2_Physics | Seed 0] Epoch 98/100 - Acc: 0.9632
[HfO2_Physics | Seed 0] Epoch 99/100 - Acc: 0.9636
[HfO2_Physics | Seed 0] Epoch 100/100 - Acc: 0.9641
[HfO2_Physics | Seed 1] Epoch 1/100 - Acc: 0.7783
[HfO2_Physics | Seed 1] Epoch 2/100 - Acc: 0.8592
[HfO2_Physics | Seed 1] Epoch 3/100 - Acc: 0.8924
[HfO2_Physics | Seed 1] Epoch 4/100 - Acc: 0.9053
[HfO2_Physics | Seed 1] Epoch 5/100 - Acc: 0.9127
[HfO2_Physics | Seed 1] Epoch 6/100 - Acc: 0.9195
[HfO2_Physics | Seed 1] Epoch 7/100 - Acc: 0.9198
[HfO2_Physics | Seed 1] Epoch 8/100 - Acc: 0.9269
[HfO2_Physics | Seed 1] Epoch 9/100 - Acc: 0.9309
[HfO2_Physics | Seed 1] Epoch 10/100 - Acc: 0.9327
[HfO2_Physics | Seed 1] Epoch 11/100 - Acc: 0.9357
[HfO2_Physics | Seed 1] Epoch 12/100 - Acc: 0.9388
[HfO2_Physics | Seed 1] Epoch 13/100 - Acc: 0.9420
[HfO2_Physics | Seed 1] Epoch 14/100 - Acc: 0.9415
[HfO2_Physics | Seed 1] Epoch 15/100 - Acc: 0.9436
[HfO2_Physics | Seed 1] Epoch 16/100 - Acc: 0.9468
[HfO2_Physics | Seed 1] Epoch 17/100 - Acc: 0.9449
[HfO2_Physics | Seed 1] Epoch 18/100 - Acc: 0.9469
[HfO2_Physics | Seed 1] Epoch 19/100 - Acc: 0.9489
[HfO2_Physics | Seed 1] Epoch 20/100 - Acc: 0.9488
[HfO2_Physics | Seed 1] Epoch 21/100 - Acc: 0.9494
[HfO2_Physics | Seed 1] Epoch 22/100 - Acc: 0.9514
[HfO2_Physics | Seed 1] Epoch 23/100 - Acc: 0.9506
[HfO2_Physics | Seed 1] Epoch 24/100 - Acc: 0.9523
[HfO2_Physics | Seed 1] Epoch 25/100 - Acc: 0.9521
[HfO2_Physics | Seed 1] Epoch 26/100 - Acc: 0.9512
[HfO2_Physics | Seed 1] Epoch 27/100 - Acc: 0.9537
[HfO2_Physics | Seed 1] Epoch 28/100 - Acc: 0.9546
[HfO2_Physics | Seed 1] Epoch 29/100 - Acc: 0.9541
[HfO2_Physics | Seed 1] Epoch 30/100 - Acc: 0.9555
[HfO2_Physics | Seed 1] Epoch 31/100 - Acc: 0.9535
[HfO2_Physics | Seed 1] Epoch 32/100 - Acc: 0.9558
[HfO2_Physics | Seed 1] Epoch 33/100 - Acc: 0.9565
[HfO2_Physics | Seed 1] Epoch 34/100 - Acc: 0.9567
[HfO2_Physics | Seed 1] Epoch 35/100 - Acc: 0.9556
[HfO2_Physics | Seed 1] Epoch 36/100 - Acc: 0.9581
[HfO2_Physics | Seed 1] Epoch 37/100 - Acc: 0.9574
[HfO2_Physics | Seed 1] Epoch 38/100 - Acc: 0.9590
[HfO2_Physics | Seed 1] Epoch 39/100 - Acc: 0.9568
[HfO2_Physics | Seed 1] Epoch 40/100 - Acc: 0.9581
[HfO2_Physics | Seed 1] Epoch 41/100 - Acc: 0.9582
[HfO2_Physics | Seed 1] Epoch 42/100 - Acc: 0.9586
[HfO2_Physics | Seed 1] Epoch 43/100 - Acc: 0.9591
[HfO2_Physics | Seed 1] Epoch 44/100 - Acc: 0.9591
[HfO2_Physics | Seed 1] Epoch 45/100 - Acc: 0.9587
[HfO2_Physics | Seed 1] Epoch 46/100 - Acc: 0.9598
[HfO2_Physics | Seed 1] Epoch 47/100 - Acc: 0.9600
[HfO2_Physics | Seed 1] Epoch 48/100 - Acc: 0.9589
[HfO2_Physics | Seed 1] Epoch 49/100 - Acc: 0.9591
[HfO2_Physics | Seed 1] Epoch 50/100 - Acc: 0.9598
[HfO2_Physics | Seed 1] Epoch 51/100 - Acc: 0.9588
[HfO2_Physics | Seed 1] Epoch 52/100 - Acc: 0.9600
[HfO2_Physics | Seed 1] Epoch 53/100 - Acc: 0.9607
[HfO2_Physics | Seed 1] Epoch 54/100 - Acc: 0.9605
[HfO2_Physics | Seed 1] Epoch 55/100 - Acc: 0.9609
[HfO2_Physics | Seed 1] Epoch 56/100 - Acc: 0.9605
[HfO2_Physics | Seed 1] Epoch 57/100 - Acc: 0.9610
[HfO2_Physics | Seed 1] Epoch 58/100 - Acc: 0.9613
[HfO2_Physics | Seed 1] Epoch 59/100 - Acc: 0.9618
[HfO2_Physics | Seed 1] Epoch 60/100 - Acc: 0.9608
[HfO2_Physics | Seed 1] Epoch 61/100 - Acc: 0.9615
